date,open_price,high_price,low_price,close_price,volume,turnover
10/09/2020,175,186,175,185,"8,425.00","1,538,620.00"
13/09/2020,185,188,182,186,"3,905.00","720,418.00"
14/09/2020,195,196,188,188,"10,717.00","2,047,482.00"
15/09/2020,191,206,190,195,"12,210.00","2,427,624.00"
16/09/2020,204,204,189,190,"3,084.00","594,126.00"
17/09/2020,192,201,192,200,"8,811.00","1,744,653.00"
20/09/2020,210,210,197,197,"9,905.00","1,987,255.00"
21/09/2020,206,206,197,199,"4,614.00","922,052.00"
22/09/2020,200,202,196,197,"5,617.00","1,114,350.00"
23/09/2020,197,201,197,199,"4,820.00","962,477.00"
24/09/2020,208,208,196,199,"6,749.00","1,341,141.00"
27/09/2020,208,218,208,218,"7,485.00","1,599,626.00"
28/09/2020,228,239,228,239,"4,031.00","958,810.00"
29/09/2020,250,262,250,262,"27,077.00","7,077,684.00"
30/09/2020,275,288,236,244,"24,152.00","6,072,651.00"
01/10/2020,240,251,240,240,"7,205.00","1,760,395.00"
04/10/2020,236,248,221,238,"10,947.00","2,530,865.00"
05/10/2020,240,261,238,260,"25,872.00","6,502,186.00"
06/10/2020,273,286,273,286,"12,469.00","3,555,994.00"
07/10/2020,300,314,300,312,"25,215.00","7,795,222.00"
08/10/2020,327,327,292,300,"8,451.00","2,563,805.00"
11/10/2020,300,300,270,282,"12,770.00","3,639,235.00"
12/10/2020,268,290,268,277,"4,935.00","1,386,543.00"
13/10/2020,280,284,272,277,"7,444.00","2,068,614.00"
14/10/2020,290,304,290,304,"14,340.00","4,355,510.00"
15/10/2020,319,334,319,334,"19,237.00","6,413,983.00"
18/10/2020,350,366,308,313,"28,079.00","9,180,157.00"
19/10/2020,319,323,308,323,"20,270.00","6,364,543.00"
20/10/2020,339,339,313,317,"8,827.00","2,812,427.00"
21/10/2020,322,322,300,301,"17,120.00","5,239,037.00"
22/10/2020,193,208,193,208,"5,027.00","1,045,176.00"
28/10/2020,218,228,218,228,635,"144,350.00"
29/10/2020,239,250,239,250,"2,598.00","649,290.00"
01/11/2020,262,275,262,275,"4,643.00","1,271,055.00"
02/11/2020,288,302,265,295,"40,210.00","11,610,813.00"
03/11/2020,300,305,290,292,"10,118.00","3,013,203.00"
04/11/2020,297,297,280,285,"4,618.00","1,315,120.00"
05/11/2020,280,281,276,280,"3,208.00","895,735.00"
08/11/2020,275,275,265,270,"11,528.00","3,107,097.00"
09/11/2020,275,280,274,274,"3,816.00","1,054,195.00"
10/11/2020,275,275,272,275,"2,404.00","659,988.00"
11/11/2020,280,280,270,274,"1,500.00","407,170.00"
12/11/2020,273,273,269,271,"4,062.00","1,098,255.00"
18/11/2020,271,272,267,271,"2,020.00","544,927.00"
19/11/2020,268,270,265,268,"4,535.00","1,213,934.00"
22/11/2020,268,280,254,269,"12,445.00","3,304,732.00"
23/11/2020,274,274,269,269,"2,737.00","736,658.00"
24/11/2020,273,273,265,265,"4,161.00","1,105,915.00"
25/11/2020,263,268,260,262,"4,463.00","1,170,477.00"
26/11/2020,263,263,260,260,"1,973.00","515,573.00"
29/11/2020,260,260,250,254,"6,123.00","1,554,017.00"
30/11/2020,254,254,247,249,"2,655.00","664,235.00"
01/12/2020,247,248,240,247,"10,475.00","2,561,770.00"
02/12/2020,248,248,243,243,"3,880.00","950,280.00"
03/12/2020,243,243,238,239,"5,457.00","1,310,536.00"
06/12/2020,235,240,228,228,"3,201.00","755,040.00"
07/12/2020,229,240,225,239,"2,778.00","644,225.00"
08/12/2020,242,242,238,238,"1,275.00","305,430.00"
09/12/2020,234,238,226,230,"6,409.00","1,476,638.00"
10/12/2020,234,242,226,230,"2,980.00","707,880.00"
13/12/2020,234,237,226,230,555,"127,240.00"
14/12/2020,230,238,222,230,"3,276.00","743,542.00"
15/12/2020,234,234,227,229,631,"143,537.00"
16/12/2020,227,231,217,225,"2,708.00","610,100.00"
17/12/2020,228,233,228,233,"4,214.00","970,796.00"
20/12/2020,236,236,218,218,"1,915.00","423,970.00"
21/12/2020,214,220,203,214,"2,468.00","525,597.00"
22/12/2020,214,214,209,214,"2,744.00","578,296.00"
23/12/2020,218,219,211,219,"4,603.00","978,127.00"
24/12/2020,217,217,212,213,"3,919.00","838,229.00"
27/12/2020,211,215,209,209,"1,455.00","307,865.00"
28/12/2020,213,213,199,206,"4,808.00","976,342.00"
29/12/2020,207,213,203,208,"3,182.00","660,091.00"
30/12/2020,208,210,203,207,"4,280.00","879,230.00"
31/12/2020,204,206,202,206,"2,578.00","524,897.00"
03/01/2021,202,216,202,216,"2,572.00","529,007.00"
04/01/2021,220,224,208,208,"1,985.00","431,470.00"
05/01/2021,210,219,210,216,"2,567.00","549,832.00"
06/01/2021,219,232,219,230,"7,705.00","1,737,037.00"
07/01/2021,234,238,228,230,"4,981.00","1,154,866.00"
10/01/2021,240,253,239,250,"10,419.00","2,562,323.00"
11/01/2021,250,250,247,248,"6,517.00","1,616,061.00"
12/01/2021,248,248,245,245,"7,025.00","1,728,190.00"
13/01/2021,245,253,245,246,"3,592.00","896,695.00"
17/01/2021,248,248,244,246,"3,304.00","813,539.00"
18/01/2021,248,270,245,270,"8,001.00","2,030,500.00"
19/01/2021,282,297,275,297,"31,142.00","9,147,826.00"
20/01/2021,311,326,311,326,"9,121.00","2,963,186.00"
21/01/2021,342,358,342,358,"7,495.00","2,675,954.00"
24/01/2021,365,393,323,374,"36,619.00","12,820,869.00"
25/01/2021,381,395,348,356,"15,196.00","5,362,116.00"
26/01/2021,349,351,331,344,"15,826.00","5,413,488.00"
27/01/2021,350,350,326,328,"5,587.00","1,857,823.00"
28/01/2021,344,344,302,316,"16,460.00","5,264,710.00"
31/01/2021,322,322,305,305,"9,460.00","2,952,435.00"
01/02/2021,310,321,305,316,"3,674.00","1,146,894.00"
02/02/2021,316,322,316,316,"4,026.00","1,274,896.00"
03/02/2021,315,341,315,328,"7,278.00","2,342,476.00"
04/02/2021,328,331,319,319,"5,645.00","1,840,285.00"
07/02/2021,334,334,288,299,"117,456.00","34,650,333.00"
08/02/2021,298,322,290,319,"65,137.00","19,551,932.00"
09/02/2021,319,325,308,316,"22,586.00","7,057,256.00"
10/02/2021,317,317,305,312,"24,539.00","7,638,708.00"
11/02/2021,298,322,298,303,"34,493.00","10,519,101.00"
14/02/2021,298,298,288,296,"22,647.00","6,661,097.00"
15/02/2021,301,301,296,298,"18,892.00","5,630,036.00"
16/02/2021,303,303,293,295,"8,989.00","2,661,747.00"
17/02/2021,300,300,289,292,"25,689.00","7,476,590.00"
18/02/2021,306,306,289,295,"17,655.00","5,206,557.00"
21/02/2021,300,300,292,292,"16,677.00","4,908,922.00"
22/02/2021,297,297,290,292,"13,865.00","4,043,288.00"
23/02/2021,305,321,301,321,"152,620.00","48,441,233.00"
24/02/2021,337,353,337,353,"55,385.00","19,546,477.00"
25/02/2021,370,388,338,341,"87,857.00","31,066,499.00"
28/02/2021,341,342,313,318,"60,895.00","19,570,661.00"
01/03/2021,315,338,311,324,"29,535.00","9,453,396.00"
02/03/2021,324,328,305,313,"18,499.00","5,806,825.00"
03/03/2021,313,319,300,315,"14,382.00","4,470,368.00"
04/03/2021,321,327,312,320,"5,876.00","1,870,648.00"
07/03/2021,320,340,313,324,"20,376.00","6,523,420.00"
09/03/2021,322,322,314,316,"13,780.00","4,361,051.00"
10/03/2021,331,331,307,310,"15,497.00","4,825,915.00"
14/03/2021,316,321,300,306,"12,201.00","3,698,733.00"
15/03/2021,312,312,296,308,"10,567.00","3,206,528.00"
16/03/2021,309,313,299,304,"6,940.00","2,102,902.00"
17/03/2021,319,319,302,308,"9,298.00","2,871,171.00"
18/03/2021,308,314,305,312,"6,316.00","1,959,257.00"
21/03/2021,317,317,307,309,"8,002.00","2,466,516.00"
22/03/2021,313,313,303,304,"14,339.00","4,370,505.00"
23/03/2021,304,307,304,307,"5,777.00","1,767,190.00"
24/03/2021,313,313,304,308,"14,401.00","4,412,813.00"
25/03/2021,310,310,304,307,"10,580.00","3,234,497.00"
29/03/2021,305,308,303,305,"7,910.00","2,421,575.00"
30/03/2021,302,308,302,306,"12,808.00","3,901,132.00"
31/03/2021,310,312,304,307,"11,329.00","3,484,979.00"
01/04/2021,310,325,308,317,"30,706.00","9,655,841.00"
04/04/2021,323,323,311,317,"7,603.00","2,395,390.00"
05/04/2021,304,322,304,311,"14,371.00","4,535,876.00"
06/04/2021,317,317,306,311,"10,684.00","3,295,047.00"
07/04/2021,306,315,306,309,"8,720.00","2,713,396.00"
08/04/2021,315,321,312,313,"26,591.00","8,426,935.00"
12/04/2021,319,325,315,315,"18,761.00","5,970,173.00"
13/04/2021,316,321,310,312,"7,360.00","2,304,547.00"
15/04/2021,308,318,306,314,"16,033.00","4,986,515.00"
18/04/2021,315,316,306,309,"15,312.00","4,737,787.00"
19/04/2021,308,312,305,305,"12,222.00","3,764,031.00"
20/04/2021,308,314,303,306,"11,229.00","3,439,964.00"
21/04/2021,311,311,304,304,"11,794.00","3,605,256.00"
22/04/2021,302,308,302,304,"12,410.00","3,796,117.00"
25/04/2021,302,306,295,299,"19,299.00","5,767,029.00"
26/04/2021,295,295,288,294,"24,031.00","7,007,273.00"
27/04/2021,290,305,290,305,"5,279.00","1,577,265.00"
28/04/2021,300,305,299,300,"4,328.00","1,302,110.00"
29/04/2021,300,300,298,300,"4,415.00","1,321,606.00"
02/05/2021,300,306,300,301,"6,628.00","2,008,860.00"
03/05/2021,316,316,304,304,"22,383.00","6,941,498.00"
04/05/2021,301,310,301,306,"2,363.00","724,480.00"
05/05/2021,316,316,304,305,"7,257.00","2,211,889.00"
06/05/2021,320,320,302,305,"14,700.00","4,493,991.00"
09/05/2021,320,320,298,298,"13,166.00","3,964,412.00"
10/05/2021,303,307,297,306,"22,807.00","6,890,244.00"
11/05/2021,306,308,304,306,"3,304.00","1,009,459.00"
12/05/2021,308,317,304,310,"21,845.00","6,792,166.00"
13/05/2021,311,334,311,325,"91,596.00","29,415,781.00"
16/05/2021,330,345,318,329,"40,332.00","13,284,729.00"
17/05/2021,345,361,328,361,"130,612.00","45,305,991.00"
18/05/2021,379,397,379,397,"33,659.00","13,294,283.00"
19/05/2021,416,436,373,436,"270,172.00","113,917,923.00"
20/05/2021,450,450,406,439,"135,803.00","58,224,005.00"
23/05/2021,435,444,408,433,"89,795.00","39,117,469.00"
24/05/2021,440,440,410,420,"63,221.00","26,482,117.00"
25/05/2021,441,441,406,409,"48,633.00","19,993,925.00"
27/05/2021,409,434,395,416,"43,295.00","17,925,436.00"
30/05/2021,424,430,408,418,"59,234.00","24,844,448.00"
31/05/2021,424,424,395,398,"42,720.00","17,337,572.00"
01/06/2021,400,405,391,399,"22,621.00","9,018,414.00"
02/06/2021,395,427,395,425,"65,247.00","27,384,652.00"
03/06/2021,425,458,424,426,"113,472.00","49,880,561.00"
06/06/2021,425,430,406,412,"32,270.00","13,439,965.00"
07/06/2021,415,440,415,434,"65,238.00","28,294,178.00"
08/06/2021,440,477,440,477,"99,238.00","46,552,160.00"
09/06/2021,477,495,449,460,"98,970.00","46,008,711.00"
10/06/2021,460,469,440,466,"69,701.00","31,812,201.00"
13/06/2021,475,512,466,512,"127,453.00","63,007,984.00"
14/06/2021,520,555,498,504,"66,185.00","34,148,119.00"
15/06/2021,505,505,472,474,"56,878.00","27,661,590.00"
16/06/2021,470,470,427,428,"58,637.00","25,991,994.00"
17/06/2021,428,460,412,452,"54,914.00","24,320,647.00"
20/06/2021,455,469,414,432,"31,113.00","13,507,529.00"
21/06/2021,411,450,411,424,"28,013.00","11,955,251.00"
22/06/2021,430,458,415,456,"18,765.00","8,290,502.00"
23/06/2021,447,452,427,431,"22,055.00","9,692,644.00"
24/06/2021,431,441,423,436,"18,826.00","8,151,917.00"
27/06/2021,440,444,428,441,"26,879.00","11,779,058.00"
28/06/2021,449,457,439,445,"36,061.00","15,960,749.00"
29/06/2021,453,453,435,436,"25,504.00","11,177,481.00"
30/06/2021,443,479,428,479,"101,682.00","46,929,619.00"
01/07/2021,502,502,471,472,"45,012.00","21,717,214.00"
04/07/2021,477,499,461,491,"90,689.00","43,679,009.00"
05/07/2021,500,530,492,500,"82,797.00","42,153,355.00"
06/07/2021,510,511,491,496,"34,298.00","17,175,941.00"
07/07/2021,490,500,486,489,"17,633.00","8,671,606.00"
08/07/2021,481,497,481,492,"27,712.00","13,566,096.00"
11/07/2021,480,539,480,528,"57,672.00","29,846,292.00"
12/07/2021,535,550,499,509,"80,904.00","41,399,360.00"
13/07/2021,509,535,505,519,"33,046.00","17,117,336.00"
14/07/2021,521,565,511,559,"122,411.00","66,333,607.00"
15/07/2021,568,580,547,570,"63,488.00","35,803,462.00"
18/07/2021,578,626,570,609,"130,264.00","78,016,089.90"
19/07/2021,620,621,586.3,599,"70,718.00","42,522,211.60"
20/07/2021,587.1,598,585,587,"46,448.00","27,361,708.00"
22/07/2021,580,598,570,575,"101,994.00","58,773,707.00"
25/07/2021,565,605,565,584,"52,276.00","30,325,042.50"
26/07/2021,576,597,576,584,"35,722.00","20,903,676.00"
27/07/2021,575,610,572.4,582,"37,689.00","22,175,821.70"
28/07/2021,593,640,591,620,"89,463.00","54,402,579.70"
29/07/2021,632.4,641,619.8,631,"51,926.00","32,632,276.00"
