date,open_price,high_price,low_price,close_price,volume,turnover
17/09/2020,135,141,129,141,"26,543.00","3,681,085.00"
20/09/2020,140,141,127,127,"6,765.00","866,945.00"
21/09/2020,125,127,116,121,"15,160.00","1,821,085.00"
22/09/2020,123,123,115,121,"9,270.00","1,107,290.00"
23/09/2020,119,125,116,121,"6,741.00","820,511.00"
24/09/2020,119,133,119,129,"20,040.00","2,572,000.00"
27/09/2020,130,141,129,140,"50,037.00","6,938,246.00"
28/09/2020,140,142,134,141,"16,265.00","2,271,435.00"
29/09/2020,139,155,137,155,"36,438.00","5,324,554.00"
30/09/2020,152,161,149,157,"24,486.00","3,878,665.00"
01/10/2020,154,161,147,147,"23,647.00","3,574,785.00"
04/10/2020,145,147,138,143,"8,777.00","1,253,439.00"
05/10/2020,141,153,141,147,"8,680.00","1,276,040.00"
06/10/2020,145,161,143,159,"25,345.00","3,938,682.00"
07/10/2020,157,174,157,174,"69,180.00","11,793,912.00"
08/10/2020,174,174,160,165,"32,600.00","5,391,815.00"
11/10/2020,162,168,153,162,"20,245.00","3,216,439.00"
12/10/2020,160,167,159,162,"10,500.00","1,703,680.00"
13/10/2020,162,168,158,159,"16,130.00","2,602,100.00"
14/10/2020,159,159,155,155,"5,905.00","923,980.00"
15/10/2020,155,157,154,154,"7,590.00","1,176,610.00"
18/10/2020,152,157,148,157,"7,030.00","1,078,540.00"
19/10/2020,155,165,155,165,"3,620.00","584,230.00"
20/10/2020,167,180,164,171,"23,121.00","3,952,183.00"
21/10/2020,172,179,169,171,"30,620.00","5,307,195.00"
22/10/2020,168,178,168,175,"19,070.00","3,353,630.00"
28/10/2020,172,178,169,172,"7,370.00","1,273,030.00"
29/10/2020,170,181,170,180,"13,936.00","2,473,784.00"
01/11/2020,180,198,180,198,"29,522.00","5,615,344.00"
02/11/2020,200,212,193,196,"27,601.00","5,530,885.00"
03/11/2020,195,202,194,195,"29,725.00","5,889,320.00"
04/11/2020,196,208,195,198,"11,491.00","2,268,398.00"
05/11/2020,200,213,200,207,"39,474.00","8,192,008.00"
08/11/2020,206,220,203,214,"25,412.00","5,303,236.00"
09/11/2020,218,218,202,211,"13,912.00","2,876,842.00"
10/11/2020,207,214,201,209,"12,245.00","2,544,555.00"
11/11/2020,205,213,201,206,"16,360.00","3,356,750.00"
12/11/2020,204,206,201,203,"9,893.00","2,016,159.00"
18/11/2020,199,200,194,197,"5,949.00","1,163,325.00"
19/11/2020,194,212,194,203,"10,930.00","2,241,560.00"
22/11/2020,199,201,195,199,"5,950.00","1,184,420.00"
23/11/2020,196,200,196,196,"2,065.00","407,420.00"
