date,open_price,high_price,low_price,close_price,volume,turnover
14/06/2023,307,317.2,300,308.9,"16,710.00","5,060,174.50"
15/06/2023,315,315,296.6,305,"3,725.00","1,116,085.50"
18/06/2023,299.1,307.9,299,305,"10,003.00","3,026,812.30"
19/06/2023,311,311,288,290,"12,830.00","3,746,411.10"
20/06/2023,295.8,300,287.2,289.8,"6,210.00","1,807,831.40"
21/06/2023,295.5,295.5,277,280,"15,074.00","4,259,906.00"
22/06/2023,285.6,291.3,278,279,"5,612.00","1,578,120.50"
25/06/2023,284.5,290.2,270,290.2,"14,532.00","4,052,729.50"
26/06/2023,296,301.9,283,295,"19,250.00","5,628,654.00"
27/06/2023,289.3,295,285,290,"8,962.00","2,593,422.40"
28/06/2023,295.5,301.4,280,283,"5,844.00","1,652,013.60"
02/07/2023,278,286,272.7,281,"8,614.00","2,395,959.20"
03/07/2023,286.6,286.6,270,272,"3,020.00","826,789.50"
04/07/2023,277.4,282.8,264,282.8,"3,846.00","1,040,857.50"
05/07/2023,278,285,264.6,283,"8,760.00","2,345,350.00"
06/07/2023,277.4,282,262,282,"7,096.00","1,909,032.40"
09/07/2023,276.8,277.4,270.5,277.4,"2,555.00","695,783.00"
10/07/2023,272.5,274.5,264,274.5,"6,754.00","1,813,831.50"
11/07/2023,279,279,253.8,264,"7,222.00","1,893,542.00"
12/07/2023,259.1,273.3,255.1,272,"14,040.00","3,738,331.60"
13/07/2023,277.4,277.4,255.3,260,"7,622.00","1,994,576.90"
16/07/2023,260,265.2,250.5,260,"3,290.00","837,585.00"
17/07/2023,260,265,250.3,264.9,"1,820.00","471,548.00"
18/07/2023,260,265,260,262,"2,878.00","755,415.00"
19/07/2023,267.2,272,257,260,"9,399.00","2,434,355.50"
20/07/2023,260,265,250,258,"12,072.00","3,067,222.00"
23/07/2023,254,275,254,258.4,"6,704.00","1,755,308.50"
24/07/2023,258.4,270,255,269,"7,734.00","2,025,627.30"
25/07/2023,265,265,260.1,265,"2,254.00","590,473.00"
26/07/2023,259.7,264,255,264,"3,670.00","949,974.40"
27/07/2023,259,260,254.8,254.8,"3,165.00","812,436.00"
30/07/2023,259.8,259.8,246.8,246.8,"4,160.00","1,037,646.00"
31/07/2023,242,261.1,241,261.1,"3,545.00","883,842.40"
01/08/2023,257,257,247,254.5,"4,188.00","1,047,327.20"
02/08/2023,259,259,243,248,"3,449.00","844,771.20"
03/08/2023,252.9,252.9,242,244.1,"2,215.00","547,115.00"
06/08/2023,240.2,248,232.3,244,"7,144.00","1,708,684.00"
07/08/2023,239.2,244.8,230,233.8,"3,130.00","735,888.40"
08/08/2023,238,238,229.2,230.3,"2,370.00","548,198.00"
09/08/2023,226,239.6,225.7,239.6,"2,031.00","463,487.40"
10/08/2023,234.9,235.1,230.3,233,"1,340.00","310,711.00"
13/08/2023,228.4,235,225,234,"4,625.00","1,061,158.00"
14/08/2023,230,233,227,231,"4,055.00","928,769.00"
15/08/2023,226.4,226.4,218,218,"5,170.00","1,138,712.00"
16/08/2023,215,226.7,211.1,226.7,"3,531.00","759,248.10"
17/08/2023,227,227,215,218.3,"1,215.00","266,647.00"
20/08/2023,215,226.4,210.7,226.4,"1,130.00","241,952.00"
21/08/2023,226,230,206.8,215,"8,211.00","1,744,069.70"
22/08/2023,211,214,203.8,210.2,"6,082.00","1,253,228.20"
23/08/2023,210,219,206.1,218,"3,016.00","654,267.50"
24/08/2023,213.8,219,208.8,209,"5,951.00","1,258,356.70"
27/08/2023,205.1,212,205.1,207.2,"2,040.00","425,032.00"
28/08/2023,204.4,215,204.4,208,"3,703.00","772,952.00"
29/08/2023,204.3,212.1,204.3,206.6,"1,930.00","399,395.00"
30/08/2023,204,207.9,204,207.9,"2,100.00","432,745.00"
03/09/2023,205,205,200,200,"6,020.00","1,208,997.00"
04/09/2023,196,201.8,196,201.8,"1,480.00","295,181.00"
05/09/2023,200,201,200,200,"2,676.00","535,476.00"
07/09/2023,196,204,195,196,"1,055.00","207,582.00"
10/09/2023,196,199.9,192.7,195,"1,170.00","228,080.00"
11/09/2023,195,208,195,205,"5,040.00","1,030,465.00"
12/09/2023,208,209,201,206,"4,205.00","853,895.50"
13/09/2023,205,215,202.4,214.5,"3,505.00","740,516.50"
17/09/2023,217,217,201.5,204,"2,568.00","532,545.00"
18/09/2023,204,210,201,204,"1,433.00","295,324.90"
19/09/2023,202,224.4,202,224,"10,903.00","2,352,803.50"
21/09/2023,228.4,246.4,228.4,244,"25,755.00","6,247,455.70"
24/09/2023,239.2,243.7,225,234.3,"10,026.00","2,312,195.20"
25/09/2023,229.7,240,222.1,228.3,"6,760.00","1,579,761.90"
26/09/2023,232,241.3,232,240,"6,025.00","1,432,842.00"
27/09/2023,236,240,232,232,"6,535.00","1,541,317.90"
01/10/2023,228,241.7,224.1,232,"13,208.00","3,061,448.70"
02/10/2023,227.4,243,225.1,235,"10,249.00","2,391,443.40"
03/10/2023,231,241,226.4,241,"4,600.00","1,076,605.00"
04/10/2023,239,244,234,240.2,"7,532.00","1,784,867.20"
05/10/2023,243,243,231.1,235,"2,500.00","583,386.00"
08/10/2023,230.3,231,222.2,226.5,"13,655.00","3,077,004.30"
09/10/2023,222.1,236.5,221.1,222.7,"2,958.00","667,093.20"
10/10/2023,220,226,218.3,224.7,"6,176.00","1,372,388.00"
11/10/2023,220.3,226,218,226,"2,490.00","552,582.00"
12/10/2023,221.5,221.5,207.8,207.8,"8,830.00","1,874,144.70"
